ARG,  Deaths (Lexis triangle)	Last modified: 04 ago. 2019; MPv5 (May07)

 Year   Age   Cohort      Female        Male       Total
 1998   18      1980      106.00      232.00      338.00
 1998   18      1979      100.00      224.00      324.00
 1998   19      1979       83.00      240.00      323.00
 1998   19      1978       79.00      231.00      310.00
 1998   20      1978       98.00      247.00      345.00
 1998   20      1977       92.00      236.00      328.00
 1998   21      1977       84.00      239.00      323.00
 1998   21      1976       80.00      224.00      304.00
 1998   22      1976       98.00      246.00      344.00
 1998   22      1975       93.00      229.00      322.00
 1998   23      1975       80.00      260.00      340.00
 1998   23      1974       75.00      241.00      316.00
 1998   24      1974       95.00      239.00      334.00
 1998   24      1973       89.00      220.00      309.00
 1998   25      1973       93.00      243.00      336.00
 1998   25      1972       88.00      223.00      311.00
 1998   26      1972       94.00      245.00      339.00
 1998   26      1971       88.00      225.00      313.00
 1998   27      1971      106.00      254.00      360.00
 1998   27      1970       98.00      232.00      330.00
 1998   28      1970      102.00      236.00      338.00
 1998   28      1969       94.00      218.00      312.00
 1998   29      1969      104.00      244.00      348.00
 1998   29      1968       96.00      225.00      321.00
 1998   30      1968      103.00      262.00      365.00
 1998   30      1967       95.00      243.00      338.00
 1998   31      1967      114.00      246.00      360.00
 1998   31      1966      105.00      228.00      333.00
 1998   32      1966      120.00      242.00      362.00
 1998   32      1965      111.00      225.00      336.00
 1998   33      1965      123.00      248.00      371.00
 1998   33      1964      114.00      233.00      347.00
 1998   34      1964      128.00      223.00      351.00
 1998   34      1963      121.00      209.00      330.00
 1998   35      1963      149.00      247.00      396.00
 1998   35      1962      141.00      233.00      374.00
 1998   36      1962      122.00      267.00      389.00
 1998   36      1961      114.00      252.00      366.00
 1998   37      1961      138.00      268.00      406.00
 1998   37      1960      130.00      254.00      384.00
 1998   38      1960      152.00      275.00      427.00
 1998   38      1959      143.00      260.00      403.00
 1998   39      1959      187.00      287.00      474.00
 1998   39      1958      175.00      273.00      448.00
 1998   40      1958      174.00      354.00      528.00
 1998   40      1957      163.00      337.00      500.00
 1998   41      1957      197.00      319.00      516.00
 1998   41      1956      183.00      304.00      487.00
 1998   42      1956      206.00      377.00      583.00
 1998   42      1955      192.00      359.00      551.00
 1998   43      1955      228.00      395.00      623.00
 1998   43      1954      213.00      376.00      589.00
 1998   44      1954      239.00      462.00      701.00
 1998   44      1953      223.00      441.00      664.00
 1998   45      1953      280.00      517.00      797.00
 1998   45      1952      264.00      490.00      754.00
 1998   46      1952      278.00      510.00      788.00
 1998   46      1951      262.00      481.00      743.00
 1998   47      1951      333.00      552.00      885.00
 1998   47      1950      317.00      518.00      835.00
 1998   48      1950      312.00      620.00      932.00
 1998   48      1949      297.00      580.00      877.00
 1998   49      1949      375.00      652.00     1027.00
 1998   49      1948      360.00      606.00      966.00
 1998   50      1948      368.00      773.00     1141.00
 1998   50      1947      354.00      717.00     1071.00
 1998   51      1947      410.00      683.00     1093.00
 1998   51      1946      395.00      631.00     1026.00
 1998   52      1946      404.00      831.00     1235.00
 1998   52      1945      387.00      766.00     1153.00
 1998   53      1945      408.00      875.00     1283.00
 1998   53      1944      391.00      804.00     1195.00
 1998   54      1944      446.00      877.00     1323.00
 1998   54      1943      426.00      806.00     1232.00
 1998   55      1943      441.00      936.00     1377.00
 1998   55      1942      418.00      859.00     1277.00
 1998   56      1942      493.00     1001.00     1494.00
 1998   56      1941      465.00      920.00     1385.00
 1998   57      1941      534.00     1033.00     1567.00
 1998   57      1940      502.00      948.00     1450.00
 1998   58      1940      528.00     1150.00     1678.00
 1998   58      1939      494.00     1056.00     1550.00
 1998   59      1939      591.00     1167.00     1758.00
 1998   59      1938      552.00     1075.00     1627.00
 1998   60      1938      614.00     1236.00     1850.00
 1998   60      1937      574.00     1138.00     1712.00
 1998   61      1937      641.00     1217.00     1858.00
 1998   61      1936      596.00     1119.00     1715.00
 1998   62      1936      700.00     1370.00     2070.00
 1998   62      1935      651.00     1255.00     1906.00
 1998   63      1935      783.00     1500.00     2283.00
 1998   63      1934      727.00     1371.00     2098.00
 1998   64      1934      779.00     1505.00     2284.00
 1998   64      1933      721.00     1369.00     2090.00
 1998   65      1933      841.00     1640.00     2481.00
 1998   65      1932      777.00     1484.00     2261.00
 1998   66      1932      933.00     1759.00     2692.00
 1998   66      1931      861.00     1584.00     2445.00
 1998   67      1931     1030.00     1917.00     2947.00
 1998   67      1930      950.00     1718.00     2668.00
 1998   68      1930     1148.00     1965.00     3113.00
 1998   68      1929     1061.00     1751.00     2812.00
 1998   69      1929     1191.00     2039.00     3230.00
 1998   69      1928     1099.00     1808.00     2907.00
 1998   70      1928     1224.00     2092.00     3316.00
 1998   70      1927     1127.00     1848.00     2975.00
 1998   71      1927     1266.00     2067.00     3333.00
 1998   71      1926     1164.00     1821.00     2985.00
 1998   72      1926     1419.00     2115.00     3534.00
 1998   72      1925     1303.00     1857.00     3160.00
 1998   73      1925     1489.00     2207.00     3696.00
 1998   73      1924     1364.00     1939.00     3303.00
 1998   74      1924     1551.00     2215.00     3766.00
 1998   74      1923     1418.00     1949.00     3367.00
 1998   75      1923     1682.00     2181.00     3863.00
 1998   75      1922     1532.00     1920.00     3452.00
 1998   76      1922     1764.00     2186.00     3950.00
 1998   76      1921     1603.00     1924.00     3527.00
 1998   77      1921     1759.00     2155.00     3914.00
 1998   77      1920     1594.00     1899.00     3493.00
 1998   78      1920     1876.00     2096.00     3972.00
 1998   78      1919     1694.00     1843.00     3537.00
 1998   79      1919     1850.00     1874.00     3724.00
 1998   79      1918     1660.00     1638.00     3298.00
 1998   80      1918     1887.00     1857.00     3744.00
 1998   80      1917     1681.00     1610.00     3291.00
 1998   81      1917     1886.00     1802.00     3688.00
 1998   81      1916     1668.00     1549.00     3217.00
 1998   82      1916     2115.00     1811.00     3926.00
 1998   82      1915     1857.00     1545.00     3402.00
 1998   83      1915     2221.00     1809.00     4030.00
 1998   83      1914     1938.00     1529.00     3467.00
 1998   84      1914     2323.00     1690.00     4013.00
 1998   84      1913     2010.00     1414.00     3424.00
 1998   85      1913     2306.00     1684.00     3990.00
 1998   85      1912     1975.00     1390.00     3365.00
 1998   86      1912     2193.00     1521.00     3714.00
 1998   86      1911     1854.00     1234.00     3088.00
 1998   87      1911     2081.00     1255.00     3336.00
 1998   87      1910     1738.00     1004.00     2742.00
 1998   88      1910     1989.00     1119.00     3108.00
 1998   88      1909     1640.00      884.00     2524.00
 1998   89      1909     1783.00      969.00     2752.00
 1998   89      1908     1449.00      755.00     2204.00
 1998   90      1908     1548.00      821.00     2369.00
 1998   90      1907     1241.00      634.00     1875.00
 1998   91      1907     1359.00      642.00     2001.00
 1998   91      1906     1073.00      493.00     1566.00
 1998   92      1906     1163.00      507.00     1670.00
 1998   92      1905      906.00      388.00     1294.00
 1998   93      1905      989.00      440.00     1429.00
 1998   93      1904      759.00      336.00     1095.00
 1998   94      1904      763.00      352.00     1115.00
 1998   94      1903      579.00      268.00      847.00
 1998   95      1903      655.00      257.00      912.00
